run_accession	library_name	library_strategy	base_count	first_public	last_updated	run_alias	fastq_ftp	sample_alias	sample_title
SRR24706712	WG0Hp-210316-14_B04	RNA-Seq	9562449782	2023-10-24	2023-10-24	SL506379.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/012/SRR24706712/SRR24706712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/012/SRR24706712/SRR24706712_2.fastq.gz	SL506379	Metagenome or environmental sample from wastewater metagenome
SRR24706716	WG0R-210316-14_B04	RNA-Seq	8700647482	2023-10-24	2023-10-24	SL506375.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/016/SRR24706716/SRR24706716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/016/SRR24706716/SRR24706716_2.fastq.gz	SL506375	Metagenome or environmental sample from wastewater metagenome
SRR24706722	WC0Dg-210309-14_B04	RNA-Seq	8338711052	2023-10-24	2023-10-24	SL506370.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/022/SRR24706722/SRR24706722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/022/SRR24706722/SRR24706722_2.fastq.gz	SL506370	Metagenome or environmental sample from wastewater metagenome
SRR24706723	WC0Dc-210309-14_B04	RNA-Seq	6979452842	2023-10-24	2023-10-24	SL506369.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/023/SRR24706723/SRR24706723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/023/SRR24706723/SRR24706723_2.fastq.gz	SL506369	Metagenome or environmental sample from wastewater metagenome
SRR24706727	WG0Hp-210309-14_B04	RNA-Seq	8214324802	2023-10-24	2023-10-24	SL506365.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/027/SRR24706727/SRR24706727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/027/SRR24706727/SRR24706727_2.fastq.gz	SL506365	Metagenome or environmental sample from wastewater metagenome
SRR24706728	WG0Hm-210309-14_B04	RNA-Seq	8472211662	2023-10-24	2023-10-24	SL506364.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/028/SRR24706728/SRR24706728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/028/SRR24706728/SRR24706728_2.fastq.gz	SL506364	Metagenome or environmental sample from wastewater metagenome
SRR24706732	WG02-210223-14_B03	RNA-Seq	9810831494	2023-10-24	2023-10-24	SL506301.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/032/SRR24706732/SRR24706732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/032/SRR24706732/SRR24706732_2.fastq.gz	SL506301	Metagenome or environmental sample from wastewater metagenome
SRR24706734	WC0Dc-210209-14_B03	RNA-Seq	8263189610	2023-10-24	2023-10-24	SL506298.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/034/SRR24706734/SRR24706734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/034/SRR24706734/SRR24706734_2.fastq.gz	SL506298	Metagenome or environmental sample from wastewater metagenome
SRR24706740	Positive-Control_Extraction_Batch03	RNA-Seq	11917214752	2023-10-24	2023-10-24	SL506293.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/040/SRR24706740/SRR24706740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/040/SRR24706740/SRR24706740_2.fastq.gz	SL506293	Metagenome or environmental sample from wastewater metagenome
SRR24706744	WG0R-210209-14_B03	RNA-Seq	8538725954	2023-10-24	2023-10-24	SL506289.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/044/SRR24706744/SRR24706744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/044/SRR24706744/SRR24706744_2.fastq.gz	SL506289	Metagenome or environmental sample from wastewater metagenome
SRR24706746	WG02-210209-14_B03	RNA-Seq	6752127778	2023-10-24	2023-10-24	SL506287.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/046/SRR24706746/SRR24706746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/046/SRR24706746/SRR24706746_2.fastq.gz	SL506287	Metagenome or environmental sample from wastewater metagenome
SRR24706750	WG0P-210119-14_B03	RNA-Seq	8771047004	2023-10-24	2023-10-24	SL506283.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/050/SRR24706750/SRR24706750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/050/SRR24706750/SRR24706750_2.fastq.gz	SL506283	Metagenome or environmental sample from wastewater metagenome
SRR24706755	A1900-13-14_B05	RNA-Seq	9223790002	2023-10-24	2023-10-24	SL506050.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/055/SRR24706755/SRR24706755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/055/SRR24706755/SRR24706755_2.fastq.gz	SL506050	Metagenome or environmental sample from wastewater metagenome
SRR24706756	A1500-9-14_B05	RNA-Seq	9778922174	2023-10-24	2023-10-24	SL506047.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24706756/SRR24706756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24706756/SRR24706756_2.fastq.gz	SL506047	Metagenome or environmental sample from wastewater metagenome
SRR24706761	A0900-3-14_B05	RNA-Seq	9804923166	2023-10-24	2023-10-24	SL506041.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/061/SRR24706761/SRR24706761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/061/SRR24706761/SRR24706761_2.fastq.gz	SL506041	Metagenome or environmental sample from wastewater metagenome
SRR24706769	WG0P-210518-14_B05	RNA-Seq	7138785928	2023-10-24	2023-10-24	SL506035.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/069/SRR24706769/SRR24706769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/069/SRR24706769/SRR24706769_2.fastq.gz	SL506035	Metagenome or environmental sample from wastewater metagenome
SRR24706773	WG02g-210406-14_B04	RNA-Seq	7648261740	2023-10-24	2023-10-24	SL506414.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/073/SRR24706773/SRR24706773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/073/SRR24706773/SRR24706773_2.fastq.gz	SL506414	Metagenome or environmental sample from wastewater metagenome
SRR24706774	WG01-210406-14_B04	RNA-Seq	18601934016	2023-10-24	2023-10-24	SL506413.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/074/SRR24706774/SRR24706774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/074/SRR24706774/SRR24706774_2.fastq.gz	SL506413	Metagenome or environmental sample from wastewater metagenome
SRR24706777	WC0Dc-210330-14_B04	RNA-Seq	7116267902	2023-10-24	2023-10-24	SL506411.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/077/SRR24706777/SRR24706777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/077/SRR24706777/SRR24706777_2.fastq.gz	SL506411	Metagenome or environmental sample from wastewater metagenome
SRR24706781	WG0Hp-210330-14_B04	RNA-Seq	5109981638	2023-10-24	2023-10-24	SL506407.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/081/SRR24706781/SRR24706781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/081/SRR24706781/SRR24706781_2.fastq.gz	SL506407	Metagenome or environmental sample from wastewater metagenome
SRR24706783	WG0W-210330-14_B04	RNA-Seq	8363858290	2023-10-24	2023-10-24	SL506405.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24706783/SRR24706783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24706783/SRR24706783_2.fastq.gz	SL506405	Metagenome or environmental sample from wastewater metagenome
SRR24706786	WG0Hm-210504-14_B05	RNA-Seq	6922717612	2023-10-24	2023-10-24	SL506011.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/086/SRR24706786/SRR24706786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/086/SRR24706786/SRR24706786_2.fastq.gz	SL506011	Metagenome or environmental sample from wastewater metagenome
SRR24706788	WR03-210330-14_B04	RNA-Seq	8214145414	2023-10-24	2023-10-24	SL506401.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24706788/SRR24706788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24706788/SRR24706788_2.fastq.gz	SL506401	Metagenome or environmental sample from wastewater metagenome
SRR24706794	WG0V-210309-14_B04	RNA-Seq	7637755764	2023-10-24	2023-10-24	SL506360.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/094/SRR24706794/SRR24706794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/094/SRR24706794/SRR24706794_2.fastq.gz	SL506360	Metagenome or environmental sample from wastewater metagenome
SRR24706798	WCDg-210302-14_B04	RNA-Seq	8992162344	2023-10-24	2023-10-24	SL506356.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/098/SRR24706798/SRR24706798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/098/SRR24706798/SRR24706798_2.fastq.gz	SL506356	Metagenome or environmental sample from wastewater metagenome
SRR24706799	WCDc-210302-14_B04	RNA-Seq	7423082386	2023-10-24	2023-10-24	SL506355.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/099/SRR24706799/SRR24706799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/099/SRR24706799/SRR24706799_2.fastq.gz	SL506355	Metagenome or environmental sample from wastewater metagenome
SRR24706803	WG0N-210302-14_B03	RNA-Seq	7678428822	2023-10-24	2023-10-24	SL506352.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/003/SRR24706803/SRR24706803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/003/SRR24706803/SRR24706803_2.fastq.gz	SL506352	Metagenome or environmental sample from wastewater metagenome
SRR24706805	WG0Hm-210302-14_B03	RNA-Seq	11174356964	2023-10-24	2023-10-24	SL506350.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/005/SRR24706805/SRR24706805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/005/SRR24706805/SRR24706805_2.fastq.gz	SL506350	Metagenome or environmental sample from wastewater metagenome
SRR24706807	WG0A-210302-14_B03	RNA-Seq	8773904528	2023-10-24	2023-10-24	SL506348.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/007/SRR24706807/SRR24706807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/007/SRR24706807/SRR24706807_2.fastq.gz	SL506348	Metagenome or environmental sample from wastewater metagenome
SRR24706809	WG0V-210302-14_B03	RNA-Seq	8246934762	2023-10-24	2023-10-24	SL506346.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/009/SRR24706809/SRR24706809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/009/SRR24706809/SRR24706809_2.fastq.gz	SL506346	Metagenome or environmental sample from wastewater metagenome
SRR24706811	WG02-210302-14_B03	RNA-Seq	8740252970	2023-10-24	2023-10-24	SL506344.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/011/SRR24706811/SRR24706811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/011/SRR24706811/SRR24706811_2.fastq.gz	SL506344	Metagenome or environmental sample from wastewater metagenome
SRR24706816	WG0V-210126-14_B03	RNA-Seq	10743603492	2023-10-24	2023-10-24	SL506261.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/016/SRR24706816/SRR24706816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/016/SRR24706816/SRR24706816_2.fastq.gz	SL506261	Metagenome or environmental sample from wastewater metagenome
SRR24706817	WG02-210126-14_B03	RNA-Seq	9872556972	2023-10-24	2023-10-24	SL506260.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/017/SRR24706817/SRR24706817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/017/SRR24706817/SRR24706817_2.fastq.gz	SL506260	Metagenome or environmental sample from wastewater metagenome
SRR24706819	WM06-201021-05_B03	RNA-Seq	6785020410	2023-10-24	2023-10-24	SL506258.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/019/SRR24706819/SRR24706819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/019/SRR24706819/SRR24706819_2.fastq.gz	SL506258	Metagenome or environmental sample from wastewater metagenome
SRR24706822	WG0Hp-210427-14_B05	RNA-Seq	6880048032	2023-10-24	2023-10-24	SL505997.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/022/SRR24706822/SRR24706822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/022/SRR24706822/SRR24706822_2.fastq.gz	SL505997	Metagenome or environmental sample from wastewater metagenome
SRR24706823	WM05-201021-05_B02	RNA-Seq	4507132560	2023-10-24	2023-10-24	SL506255.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/023/SRR24706823/SRR24706823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/023/SRR24706823/SRR24706823_2.fastq.gz	SL506255	Metagenome or environmental sample from wastewater metagenome
SRR24706827	WG01-201021-05_B02	RNA-Seq	6227987450	2023-10-24	2023-10-24	SL506251.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/027/SRR24706827/SRR24706827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/027/SRR24706827/SRR24706827_2.fastq.gz	SL506251	Metagenome or environmental sample from wastewater metagenome
SRR24706828	WM06-20201007-14_B02	RNA-Seq	9500589914	2023-10-24	2023-10-24	SL506250.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/028/SRR24706828/SRR24706828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/028/SRR24706828/SRR24706828_2.fastq.gz	SL506250	Metagenome or environmental sample from wastewater metagenome
SRR24706835	WG0A-210427-14_B05	RNA-Seq	6401824086	2023-10-24	2023-10-24	SL505994.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/035/SRR24706835/SRR24706835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/035/SRR24706835/SRR24706835_2.fastq.gz	SL505994	Metagenome or environmental sample from wastewater metagenome
SRR24706836	WG0Hm-210112-14_B02	RNA-Seq	9175452788	2023-10-24	2023-10-24	SL506225.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/036/SRR24706836/SRR24706836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/036/SRR24706836/SRR24706836_2.fastq.gz	SL506225	Metagenome or environmental sample from wastewater metagenome
SRR24706837	WG0A-210112-14_B02	RNA-Seq	7262236582	2023-10-24	2023-10-24	SL506223.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/037/SRR24706837/SRR24706837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/037/SRR24706837/SRR24706837_2.fastq.gz	SL506223	Metagenome or environmental sample from wastewater metagenome
SRR24706839	WG0V-210112-14_B02	RNA-Seq	9681765452	2023-10-24	2023-10-24	SL506221.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/039/SRR24706839/SRR24706839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/039/SRR24706839/SRR24706839_2.fastq.gz	SL506221	Metagenome or environmental sample from wastewater metagenome
SRR24706843	WC0Dc-210105-14_B02	RNA-Seq	9753413442	2023-10-24	2023-10-24	SL506217.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/043/SRR24706843/SRR24706843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/043/SRR24706843/SRR24706843_2.fastq.gz	SL506217	Metagenome or environmental sample from wastewater metagenome
SRR24706850	WG0A-210105-14_B02	RNA-Seq	8380061496	2023-10-24	2023-10-24	SL506210.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/050/SRR24706850/SRR24706850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/050/SRR24706850/SRR24706850_2.fastq.gz	SL506210	Metagenome or environmental sample from wastewater metagenome
SRR24706851	WG0R-210105-14_B02	RNA-Seq	10769460128	2023-10-24	2023-10-24	SL506209.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/051/SRR24706851/SRR24706851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/051/SRR24706851/SRR24706851_2.fastq.gz	SL506209	Metagenome or environmental sample from wastewater metagenome
SRR24706856	WG02-201202-14_B02	RNA-Seq	9400303264	2023-10-24	2023-10-24	SL506163.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24706856/SRR24706856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24706856/SRR24706856_2.fastq.gz	SL506163	Metagenome or environmental sample from wastewater metagenome
SRR24706858	Negative-Control_Extraction_Batch05	RNA-Seq	3015793140	2023-10-24	2023-10-24	SL506073.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/058/SRR24706858/SRR24706858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/058/SRR24706858/SRR24706858_2.fastq.gz	SL506073	Metagenome or environmental sample from wastewater metagenome
SRR24706859	B1500-9-14_B05	RNA-Seq	8801965462	2023-10-24	2023-10-24	SL506071.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/059/SRR24706859/SRR24706859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/059/SRR24706859/SRR24706859_2.fastq.gz	SL506071	Metagenome or environmental sample from wastewater metagenome
SRR24706862	WM08-210511-14_B06	RNA-Seq	8937584300	2023-10-24	2023-10-24	WM08-210511-14_B06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/062/SRR24706862/SRR24706862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/062/SRR24706862/SRR24706862_2.fastq.gz	WM08-210511-14	Metagenome or environmental sample from wastewater metagenome
SRR24706869	WGOK-210525_B06	RNA-Seq	7451709268	2023-10-24	2023-10-24	WGOK-210525_B06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/069/SRR24706869/SRR24706869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/069/SRR24706869/SRR24706869_2.fastq.gz	WGOK-210525	Metagenome or environmental sample from wastewater metagenome
SRR24706870	WGOK-210524_B06	RNA-Seq	13148496536	2023-10-24	2023-10-24	WGOK-210524_B06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/070/SRR24706870/SRR24706870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/070/SRR24706870/SRR24706870_2.fastq.gz	WGOK-210524	Metagenome or environmental sample from wastewater metagenome
SRR24706873	WGOK-210517_B06	RNA-Seq	7111738204	2023-10-24	2023-10-24	WGOK-210517_B06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/073/SRR24706873/SRR24706873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/073/SRR24706873/SRR24706873_2.fastq.gz	WGOK-210517	Metagenome or environmental sample from wastewater metagenome
SRR24706877	WGOK-210507_B06	RNA-Seq	11469635954	2023-10-24	2023-10-24	WGOK-210507_B06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/077/SRR24706877/SRR24706877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/077/SRR24706877/SRR24706877_2.fastq.gz	WGOK-210507	Metagenome or environmental sample from wastewater metagenome
SRR24706881	WG0L-210504-14_B05	RNA-Seq	11831629462	2023-10-24	2023-10-24	SL506014.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/081/SRR24706881/SRR24706881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/081/SRR24706881/SRR24706881_2.fastq.gz	SL506014	Metagenome or environmental sample from wastewater metagenome
SRR24706882	WG0V-210413-14_B04	RNA-Seq	7878655426	2023-10-24	2023-10-24	SL506432.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24706882/SRR24706882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24706882/SRR24706882_2.fastq.gz	SL506432	Metagenome or environmental sample from wastewater metagenome
SRR24706884	WG02c-210413-14_B04	RNA-Seq	8109535030	2023-10-24	2023-10-24	SL506430.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24706884/SRR24706884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24706884/SRR24706884_2.fastq.gz	SL506430	Metagenome or environmental sample from wastewater metagenome
SRR24706888	B1300-7-14_B05	RNA-Seq	7666481400	2023-10-24	2023-10-24	SL506069.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24706888/SRR24706888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24706888/SRR24706888_2.fastq.gz	SL506069	Metagenome or environmental sample from wastewater metagenome
SRR24706892	B1100-5-14_B05	RNA-Seq	9015866022	2023-10-24	2023-10-24	SL506067.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/092/SRR24706892/SRR24706892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/092/SRR24706892/SRR24706892_2.fastq.gz	SL506067	Metagenome or environmental sample from wastewater metagenome
SRR24706895	B0700-1-14_B05	RNA-Seq	8238222666	2023-10-24	2023-10-24	SL506063.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/095/SRR24706895/SRR24706895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/095/SRR24706895/SRR24706895_2.fastq.gz	SL506063	Metagenome or environmental sample from wastewater metagenome
SRR24706897	B0900-3-14_B05	RNA-Seq	6444239986	2023-10-24	2023-10-24	SL506065.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/097/SRR24706897/SRR24706897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/097/SRR24706897/SRR24706897_2.fastq.gz	SL506065	Metagenome or environmental sample from wastewater metagenome
SRR24706898	A0600-24-14_B05	RNA-Seq	8376404578	2023-10-24	2023-10-24	SL506061.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/098/SRR24706898/SRR24706898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/098/SRR24706898/SRR24706898_2.fastq.gz	SL506061	Metagenome or environmental sample from wastewater metagenome
SRR24706904	A0000-18-14_B05	RNA-Seq	10492186378	2023-10-24	2023-10-24	SL506055.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/004/SRR24706904/SRR24706904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/004/SRR24706904/SRR24706904_2.fastq.gz	SL506055	Metagenome or environmental sample from wastewater metagenome
SRR24706905	A0300-21-14_B05	RNA-Seq	11982585672	2023-10-24	2023-10-24	SL506058.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/005/SRR24706905/SRR24706905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/005/SRR24706905/SRR24706905_2.fastq.gz	SL506058	Metagenome or environmental sample from wastewater metagenome
SRR24706911	WGOK-210501C_B06	RNA-Seq	6410836370	2023-10-24	2023-10-24	WGOK-210501C_B06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/011/SRR24706911/SRR24706911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/011/SRR24706911/SRR24706911_2.fastq.gz	WGOK-210501C	Metagenome or environmental sample from wastewater metagenome
SRR25070751	WG02g-201125-20	AMPLICON	155174582	2023-06-30	2023-07-11	Babler-13461-012-ARTIC_S44_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/051/SRR25070751/SRR25070751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/051/SRR25070751/SRR25070751_2.fastq.gz	WG02g-201125-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904525	WSAC-220126-39	AMPLICON	95424080	2023-03-19	2023-03-22	WSAC-220126-39-V3_S49_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/025/SRR23904525/SRR23904525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/025/SRR23904525/SRR23904525_2.fastq.gz	WSAC-220126-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070757	WSB2-221206-20	AMPLICON	779244088	2023-06-30	2023-07-11	Babler-13461-053-ARTIC_S85_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/057/SRR25070757/SRR25070757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/057/SRR25070757/SRR25070757_2.fastq.gz	WSB2-221206-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904529	WR03-220427-39	AMPLICON	92055608	2023-03-19	2023-03-24	WR03-20220427-39_S75_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/029/SRR23904529/SRR23904529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/029/SRR23904529/SRR23904529_2.fastq.gz	WR03-220427-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070758	WC0Dc-220914-20	AMPLICON	326702680	2023-06-30	2023-07-08	Babler-13461-076-ARTIC_S108_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/058/SRR25070758/SRR25070758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/058/SRR25070758/SRR25070758_2.fastq.gz	WC0Dc-220914-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
