new_complete_name	library_id	unique_sample_id	batch_name	country	country_alpha2	country_alpha3	city	latitude	longtitude	batch_abbr	year	collection_date	isolation_source	organism	ena_sample_acc	ena_experiment_acc	ena_run_acc	instrument_model
DTU_2018_670_1_MG_TG_LO_358	1	2018_jun_tgo_01	GS snapshot june 2018	Togo	TG	TGO	Lome	6.13	1.22	jun	18	6/23/2018	wastewater	wastewater metagenome	ERS5186652	ERX4604244	ERR4682795	Illumina NovaSeq 6000
DTU_2018_671_1_MG_HU_BU_359	1	2018_jun_hun_01	GS snapshot june 2018	Hungary	HU	HUN	Budapest	47.48	19.15	jun	18	6/25/2018	wastewater	wastewater metagenome	ERS5186653	ERX4604245	ERR4682796	Illumina NovaSeq 6000
DTU_2018_672_1_MG_IT_NO_360	1	2018_jun_ita_01	GS snapshot june 2018	Italy	IT	ITA	Novara	45.58	8.55	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186654	ERX4604246	ERR4682797	Illumina NovaSeq 6000
DTU_2018_673_1_MG_IT_VE_361	1	2018_jun_ita_02	GS snapshot june 2018	Italy	IT	ITA	Verbania	45.92	8.55	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186655	ERX4604247	ERR4682798	Illumina NovaSeq 6000
DTU_2018_674_1_MG_IT_CA_362	1	2018_jun_ita_03	GS snapshot june 2018	Italy	IT	ITA	Cannobio	46.06	8.7	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186656	ERX4604248	ERR4682799	Illumina NovaSeq 6000
DTU_2018_675_1_MG_SI_LJ_363	1	2018_jun_svn_01	GS snapshot june 2018	Slovenia	SI	SVN	Ljubljana	46.05	14.51	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186657	ERX4604249	ERR4682800	Illumina NovaSeq 6000
DTU_2018_676_1_MG_TR_HA_364	1	2018_jun_tur_01	GS snapshot june 2018	Turkey	TR	TUR	Hatay	36.2	36.16	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186658	ERX4604250	ERR4682801	Illumina NovaSeq 6000
DTU_2018_677_1_MG_HR_ZA_365	1	2018_jun_hrv_01	GS snapshot june 2018	Croatia	HR	HRV	Zagreb	45.81	15.98	jun	18	7/2/2018	wastewater	wastewater metagenome	ERS5186659	ERX4604251	ERR4682802	Illumina NovaSeq 6000
DTU_2018_680_1_MG_KR_DA_368	1	2018_jun_kor_01	GS snapshot june 2018	South Korea	KR	KOR	Daejeon	36.35	127.38	jun	18	2018-06	wastewater	wastewater metagenome	ERS5186660	ERX4604252	ERR4682803	Illumina NovaSeq 6000
DTU_2018_681_1_MG_TZ_MO_369	1	2018_jun_tza_01	GS snapshot june 2018	Tanzania	TZ	TZA	Morogoro	-6.87	37.81	jun	18	6/25/2018	wastewater	wastewater metagenome	ERS5186661	ERX4604253	ERR4682804	Illumina NovaSeq 6000
DTU_2018_682_1_MG_TZ_MW_370	1	2018_jun_tza_02	GS snapshot june 2018	Tanzania	TZ	TZA	Mwanza	-2.52	32.9	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186662	ERX4604254	ERR4682805	Illumina NovaSeq 6000
DTU_2018_683_1_MG_JP_JP_371	1	2018_jun_jpn_01	GS snapshot june 2018	Japan	JP	JPN	Japan	36.57	139.24	jun	18	6/22/2018	wastewater	wastewater metagenome	ERS5186663	ERX4604255	ERR4682806	Illumina NovaSeq 6000
DTU_2018_684_1_MG_GB_FA_372	1	2018_jun_gbr_01	GS snapshot june 2018	United Kingdom	GB	GBR	Falmouth	50.16	-5.07	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186664	ERX4604256	ERR4682807	Illumina NovaSeq 6000
DTU_2018_685_1_MG_GB_CA_373	1	2018_jun_gbr_02	GS snapshot june 2018	United Kingdom	GB	GBR	Camborne	50.21	-5.3	jun	18	6/21/2018	wastewater	wastewater metagenome	ERS5186665	ERX4604257	ERR4682808	Illumina NovaSeq 6000
DTU_2018_686_1_MG_CA_QE_374	1	2018_jun_can_01	GS snapshot june 2018	Canada	CA	CAN	Quebec	52.48	-71.83	jun	18	2018-06	wastewater	wastewater metagenome	ERS5186666	ERX4604258	ERR4682809	Illumina NovaSeq 6000
DTU_2018_687_1_MG_PK_FA_375	1	2018_jun_pak_01	GS snapshot june 2018	Pakistan	PK	PAK	Faisalabad	31.42	73.09	jun	18	6/21/2018	wastewater	wastewater metagenome	ERS5186667	ERX4604259	ERR4682810	Illumina NovaSeq 6000
DTU_2018_688_1_MG_RS_BE_376	1	2018_jun_srb_01	GS snapshot june 2018	Serbia	RS	SRB	Belgrade	44.82	20.46	jun	18	6/12/2018	wastewater	wastewater metagenome	ERS5186668	ERX4604260	ERR4682811	Illumina NovaSeq 6000
DTU_2018_689_1_MG_BW_GA_377	1	2018_jun_bwa_01	GS snapshot june 2018	Botswana	BW	BWA	Gaborone	-24.66	25.91	jun	18	7/31/2018	wastewater	wastewater metagenome	ERS5186669	ERX4604261	ERR4682812	Illumina NovaSeq 6000
DTU_2018_690_1_MG_BG_SO_378	1	2018_jun_bgr_01	GS snapshot june 2018	Bulgaria	BG	BGR	Sofia	42.7	23.32	jun	18	6/7/2018	wastewater	wastewater metagenome	ERS5186670	ERX4604262	ERR4682813	Illumina NovaSeq 6000
DTU_2018_691_1_MG_NL_AM_380	1	2018_jun_nld_01	GS snapshot june 2018	Netherlands	NL	NLD	Amsterdam	52.37	4.89	jun	18	7/4/2018	wastewater	wastewater metagenome	ERS5186671	ERX4604263	ERR4682814	Illumina NovaSeq 6000
DTU_2018_692_1_MG_ME_PO_381	1	2018_jun_mne_01	GS snapshot june 2018	Montenegro	ME	MNE	Podgorica	42.44	19.26	jun	18	7/9/2018	wastewater	wastewater metagenome	ERS5186672	ERX4604264	ERR4682815	Illumina NovaSeq 6000
DTU_2018_693_1_MG_KR_GW_382	1	2018_jun_kor_02	GS snapshot june 2018	South Korea	KR	KOR	Gwangju	35.16	126.85	jun	18	7/10/2018	wastewater	wastewater metagenome	ERS5186673	ERX4604265	ERR4682816	Illumina NovaSeq 6000
DTU_2018_694_1_MG_MU_SM_383	1	2018_jun_mus_01	GS snapshot june 2018	Mauritius	MU	MUS	Saint Martin	-20.5	57.39	jun	18	7/6/2018	wastewater	wastewater metagenome	ERS5186674	ERX4604266	ERR4682817	Illumina NovaSeq 6000
DTU_2018_695_1_MG_MU_GB_384	1	2018_jun_mus_02	GS snapshot june 2018	Mauritius	MU	MUS	Grand Baie	-20.01	57.58	jun	18	7/6/2018	wastewater	wastewater metagenome	ERS5186675	ERX4604267	ERR4682818	Illumina NovaSeq 6000
DTU_2018_696_1_MG_GR_TH_385	1	2018_jun_grc_02	GS snapshot june 2018	Greece	GR	GRC	Thessaloniki	40.64	22.94	jun	18	7/13/2018	wastewater	wastewater metagenome	ERS5186676	ERX4604268	ERR4682819	Illumina NovaSeq 6000
DTU_2018_697_1_MG_PT_PO_386	1	2018_jun_prt_02	GS snapshot june 2018	Portugal	PT	PRT	Porto	41.15	-8.61	jun	18	7/2/2018	wastewater	wastewater metagenome	ERS5186677	ERX4604269	ERR4682820	Illumina NovaSeq 6000
DTU_2018_698_1_MG_IN_KO_387	1	2018_jun_ind_01	GS snapshot june 2018	India	IN	IND	Kochi	9.98	76.25	jun	18	7/4/2018	wastewater	wastewater metagenome	ERS5186678	ERX4604270	ERR4682821	Illumina NovaSeq 6000
DTU_2018_699_1_MG_SK_BR_388	1	2018_jun_svk_01	GS snapshot june 2018	Slovakia	SK	SVK	Bratislava	48.15	17.11	jun	18	7/3/2018	wastewater	wastewater metagenome	ERS5186679	ERX4604271	ERR4682822	Illumina NovaSeq 6000
DTU_2018_700_1_MG_PL_PL_389	1	2018_jun_pol_01	GS snapshot june 2018	Poland	PL	POL	Pulawy	51.42	21.97	jun	18	7/9/2018	wastewater	wastewater metagenome	ERS5186680	ERX4604272	ERR4682823	Illumina NovaSeq 6000
DTU_2018_701_1_MG_NL_UT_389	1	2018_jun_nld_02	GS snapshot june 2018	Netherlands	NL	NLD	Utrecht	52.09	5.11	jun	18	7/2/2018	wastewater	wastewater metagenome	ERS5186681	ERX4604273	ERR4682824	Illumina NovaSeq 6000
DTU_2018_702_1_MG_TW_TA_390	1	2018_jun_twn_01	GS snapshot june 2018	Taiwan	TW	TWN	Taipei	25.04	121.56	jun	18	7/9/2018	wastewater	wastewater metagenome	ERS5186682	ERX4604274	ERR4682825	Illumina NovaSeq 6000
DTU_2018_703_1_MG_IT_RO_391	1	2018_jun_ita_04	GS snapshot june 2018	Italy	IT	ITA	Rome	41.89	12.48	jun	18	6/26/2018	wastewater	wastewater metagenome	ERS5186683	ERX4604275	ERR4682826	Illumina NovaSeq 6000
DTU_2018_704_1_MG_CN_NA_392	1	2018_jun_chn_01	GS snapshot june 2018	China	CN	CHN	Nanjing	32.06	118.79	jun	18	6/21/2018	wastewater	wastewater metagenome	ERS5186684	ERX4604276	ERR4682827	Illumina NovaSeq 6000
DTU_2018_705_1_MG_CN_YA_393	1	2018_jun_chn_02	GS snapshot june 2018	China	CN	CHN	Yangzhou	32.39	119.44	jun	18	6/22/2018	wastewater	wastewater metagenome	ERS5186685	ERX4604277	ERR4682828	Illumina NovaSeq 6000
DTU_2018_706_1_MG_CH_BR_394	1	2018_jun_che_01	GS snapshot june 2018	Switzerland	CH	CHE	Bern	46.95	7.45	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186686	ERX4604278	ERR4682829	Illumina NovaSeq 6000
DTU_2018_707_1_MG_CA_CA_395	1	2018_jun_can_02	GS snapshot june 2018	Canada	CA	CAN	Calgary	51.05	-114.06	jun	18	6/26/2018	wastewater	wastewater metagenome	ERS5186687	ERX4604279	ERR4682830	Illumina NovaSeq 6000
DTU_2018_708_1_MG_CA_RE_396	1	2018_jun_can_03	GS snapshot june 2018	Canada	CA	CAN	Regina	50.45	-104.62	jun	18	7/10/2018	wastewater	wastewater metagenome	ERS5186688	ERX4604280	ERR4682831	Illumina NovaSeq 6000
DTU_2018_709_1_MG_KW_KW_397	1	2018_jun_kwt_01	GS snapshot june 2018	Kuwait	KW	KWT	Kuwait	29.27	47.5	jun	18	7/7/2018	wastewater	wastewater metagenome	ERS5186689	ERX4604281	ERR4682832	Illumina NovaSeq 6000
DTU_2018_710_1_MG_MA_CA_398	1	2018_jun_mar_01	GS snapshot june 2018	Morocco	MA	MAR	Casablanca	33.6	-7.62	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186690	ERX4604282	ERR4682833	Illumina NovaSeq 6000
DTU_2018_711_1_MG_BR_BH_408	1	2018_jun_bra_01	GS snapshot june 2018	Brazil	BR	BRA	Belo Horizonte	-19.92	-43.95	jun	18	7/9/2018	wastewater	wastewater metagenome	ERS5186691	ERX4604283	ERR4682834	Illumina NovaSeq 6000
DTU_2018_712_1_MG_BB_WO_409	1	2018_jun_brb_01	GS snapshot june 2018	Barbados	BB	BRB	Worthing	13.07	-59.58	jun	18	7/5/2018	wastewater	wastewater metagenome	ERS5186692	ERX4604284	ERR4682835	Illumina NovaSeq 6000
DTU_2018_713_1_MG_BB_BR_410	1	2018_jun_brb_02	GS snapshot june 2018	Barbados	BB	BRB	Bridgetown	13.1	-59.62	jun	18	7/5/2018	wastewater	wastewater metagenome	ERS5186693	ERX4604285	ERR4682836	Illumina NovaSeq 6000
DTU_2018_714_1_MG_IN_UD_411	1	2018_jun_ind_02	GS snapshot june 2018	India	IN	IND	Udupi	13.34	74.75	jun	18	6/18/2018	wastewater	wastewater metagenome	ERS5186694	ERX4604286	ERR4682837	Illumina NovaSeq 6000
DTU_2018_716_1_MG_EC_QU_413	1	2018_jun_ecu_01	GS snapshot june 2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186695	ERX4604287	ERR4682838	Illumina NovaSeq 6000
DTU_2018_717_1_MG_CI_AB_414	1	2018_jun_civ_01	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Abidjan	5.32	-4.02	jun	18	7/7/2018	wastewater	wastewater metagenome	ERS5186696	ERX4604288	ERR4682839	Illumina NovaSeq 6000
DTU_2018_718_1_MG_CI_YA_415	1	2018_jun_civ_02	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Yamoussoukro	6.81	-5.27	jun	18	7/7/2018	wastewater	wastewater metagenome	ERS5186697	ERX4604289	ERR4682840	Illumina NovaSeq 6000
DTU_2018_719_1_MG_CI_BO_416	1	2018_jun_civ_03	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Bouake	7.69	-5.03	jun	18	7/6/2018	wastewater	wastewater metagenome	ERS5186698	ERX4604290	ERR4682841	Illumina NovaSeq 6000
DTU_2018_720_1_MG_CA_OT_417	1	2018_jun_can_04	GS snapshot june 2018	Canada	CA	CAN	Ottawa	45.42	-75.69	jun	18	7/9/2018	wastewater	wastewater metagenome	ERS5186699	ERX4604291	ERR4682842	Illumina NovaSeq 6000
DTU_2018_721_1_MG_CA_VA_418	1	2018_jun_can_05	GS snapshot june 2018	Canada	CA	CAN	Vancouver	49.26	-123.11	jun	18	7/13/2018	wastewater	wastewater metagenome	ERS5186700	ERX4604292	ERR4682843	Illumina NovaSeq 6000
DTU_2018_722_1_MG_AR_BA_419	1	2018_jun_arg_01	GS snapshot june 2018	Argentina	AR	ARG	Buenos Aires	-34.61	-58.44	jun	18	7/10/2018	wastewater	wastewater metagenome	ERS5186701	ERX4604293	ERR4682844	Illumina NovaSeq 6000
DTU_2018_723_1_MG_UG_KA_420	1	2018_jun_uga_01	GS snapshot june 2018	Uganda	UG	UGA	Kampala	0.32	32.58	jun	18	7/18/2018	wastewater	wastewater metagenome	ERS5186702	ERX4604294	ERR4682845	Illumina NovaSeq 6000
DTU_2018_724_1_MG_NG_LA_421	1	2018_jun_nga_01	GS snapshot june 2018	Nigeria	NG	NGA	Lagos	6.46	3.39	jun	18	7/3/2018	wastewater	wastewater metagenome	ERS5186703	ERX4604295	ERR4682846	Illumina NovaSeq 6000
DTU_2018_725_1_MG_MY_PB_422	1	2018_jun_mys_02	GS snapshot june 2018	Malaysia	MY	MYS	Butterworth	5.39	100.37	jun	18	6/27/2018	wastewater	wastewater metagenome	ERS5186704	ERX4604296	ERR4682847	Illumina NovaSeq 6000
DTU_2018_726_1_MG_MY_PG_423	1	2018_jun_mys_03	GS snapshot june 2018	Malaysia	MY	MYS	Jelutong	5.39	100.31	jun	18	6/27/2018	wastewater	wastewater metagenome	ERS5186705	ERX4604297	ERR4682848	Illumina NovaSeq 6000
DTU_2018_727_1_MG_MY_SU_424	1	2018_jun_mys_04	GS snapshot june 2018	Malaysia	MY	MYS	Sungai Petani	5.64	100.49	jun	18	7/6/2018	wastewater	wastewater metagenome	ERS5186706	ERX4604298	ERR4682849	Illumina NovaSeq 6000
DTU_2018_728_1_MG_MY_KL_1_425	1	2018_jun_mys_05	GS snapshot june 2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186707	ERX4604299	ERR4682850	Illumina NovaSeq 6000
DTU_2018_729_1_MG_MY_IH_426	1	2018_jun_mys_06	GS snapshot june 2018	Malaysia	MY	MYS	Ipoh	4.6	101.09	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186708	ERX4604300	ERR4682851	Illumina NovaSeq 6000
DTU_2018_730_1_MG_MY_KG_427	1	2018_jun_mys_07	GS snapshot june 2018	Malaysia	MY	MYS	Klang	3.04	101.45	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186709	ERX4604301	ERR4682852	Illumina NovaSeq 6000
DTU_2018_731_1_MG_NZ_CH_428	1	2018_jun_nzl_01	GS snapshot june 2018	New Zealand	NZ	NZL	Christchurch	-43.53	172.64	jun	18	7/4/2018	wastewater	wastewater metagenome	ERS5186710	ERX4604302	ERR4682853	Illumina NovaSeq 6000
DTU_2018_732_1_MG_LV_RI_429	1	2018_jun_lva_01	GS snapshot june 2018	Latvia	LV	LVA	Riga	56.95	24.11	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186711	ERX4604303	ERR4682854	Illumina NovaSeq 6000
DTU_2018_733_1_MG_LV_LI_430	1	2018_jun_lva_02	GS snapshot june 2018	Latvia	LV	LVA	Liepaja	56.5	21.01	jun	18	6/21/2018	wastewater	wastewater metagenome	ERS5186712	ERX4604304	ERR4682855	Illumina NovaSeq 6000
DTU_2018_734_1_MG_GB_EB_431	1	2018_jun_gbr_03	GS snapshot june 2018	United Kingdom	GB	GBR	Edinburgh	55.95	-3.19	jun	18	6/27/2018	wastewater	wastewater metagenome	ERS5186713	ERX4604305	ERR4682856	Illumina NovaSeq 6000
DTU_2018_735_1_MG_CI_YA_2_432	1	2018_jun_civ_04	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Yamoussoukro	6.81	-5.27	jun	18	7/7/2018	wastewater	wastewater metagenome	ERS5186714	ERX4604306	ERR4682857	Illumina NovaSeq 6000
DTU_2018_736_1_MG_CI_BO_2_433	1	2018_jun_civ_05	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Bouake	7.69	-5.03	jun	18	7/6/2018	wastewater	wastewater metagenome	ERS5186715	ERX4604307	ERR4682858	Illumina NovaSeq 6000
DTU_2018_737_1_MG_CL_SA_434	1	2018_jun_chl_01	GS snapshot june 2018	Chile	CL	CHL	Santiago	-33.44	-70.65	jun	18	8/14/2018	wastewater	wastewater metagenome	ERS5186716	ERX4604308	ERR4682859	Illumina NovaSeq 6000
DTU_2018_738_1_MG_CL_SA_2_435	1	2018_jun_chl_02	GS snapshot june 2018	Chile	CL	CHL	Santiago	-33.44	-70.65	jun	18	8/14/2018	wastewater	wastewater metagenome	ERS5186717	ERX4604309	ERR4682860	Illumina NovaSeq 6000
DTU_2018_739_1_MG_FI_TU_436	1	2018_jun_fin_01	GS snapshot june 2018	Finland	FI	FIN	Turku	60.45	22.27	jun	18	6/27/2018	wastewater	wastewater metagenome	ERS5186718	ERX4604310	ERR4682861	Illumina NovaSeq 6000
DTU_2018_740_1_MG_FI_HE_437	1	2018_jun_fin_02	GS snapshot june 2018	Finland	FI	FIN	Helsinki	60.17	24.94	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186719	ERX4604311	ERR4682862	Illumina NovaSeq 6000
DTU_2018_741_1_MG_FI_OU_438	1	2018_jun_fin_03	GS snapshot june 2018	Finland	FI	FIN	Oulu	65.01	25.47	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186720	ERX4604312	ERR4682863	Illumina NovaSeq 6000
DTU_2018_742_1_MG_NO_OS_439	1	2018_jun_nor_01	GS snapshot june 2018	Norway	NO	NOR	Oslo	59.91	10.74	jun	18	7/18/2018	wastewater	wastewater metagenome	ERS5186721	ERX4604313	ERR4682864	Illumina NovaSeq 6000
DTU_2018_743_1_MG_GL_SI_440	1	2018_jun_grl_01	GS snapshot june 2018	Greenland	GL	GRL	Sisimiut	66.94	-53.67	jun	18	6/26/2018	wastewater	wastewater metagenome	ERS5186722	ERX4604314	ERR4682865	Illumina NovaSeq 6000
DTU_2018_744_1_MG_IL_BE_441	1	2018_jun_isr_01	GS snapshot june 2018	Israel	IL	ISR	Beer-Sheva	31.25	34.79	jun	18	7/7/2018	wastewater	wastewater metagenome	ERS5186723	ERX4604315	ERR4682866	Illumina NovaSeq 6000
DTU_2018_747_1_MG_BJ_DJ_444	1	2018_jun_ben_01	GS snapshot june 2018	Benin	BJ	BEN	Djeffa	6.39	2.57	jun	18	8/22/2018	wastewater	wastewater metagenome	ERS5186724	ERX4604316	ERR4682867	Illumina NovaSeq 6000
DTU_2018_748_1_MG_GB_NC_445	1	2018_jun_gbr_04	GS snapshot june 2018	United Kingdom	GB	GBR	Newcastle Upon Tyne	54.97	-1.61	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186725	ERX4604317	ERR4682868	Illumina NovaSeq 6000
DTU_2018_749_1_MG_BD_DH_446	1	2018_jun_bgd_01	GS snapshot june 2018	Bangladesh	BD	BGD	Dhaka	23.76	90.38	jun	18	7/3/2018	wastewater	wastewater metagenome	ERS5186726	ERX4604318	ERR4682869	Illumina NovaSeq 6000
DTU_2018_750_1_MG_KE_NA_447	1	2018_jun_ken_01	GS snapshot june 2018	Kenya	KE	KEN	Nairobi	-1.28	36.82	jun	18	6/29/2018	wastewater	wastewater metagenome	ERS5186727	ERX4604319	ERR4682870	Illumina NovaSeq 6000
DTU_2018_751_1_MG_US_SE_448	1	2018_jun_usa_01	GS snapshot june 2018	USA	US	USA	Seattle	47.6	-122.33	jun	18	6/21/2018	wastewater	wastewater metagenome	ERS5186728	ERX4604320	ERR4682871	Illumina NovaSeq 6000
DTU_2018_752_1_MG_US_SE_2_449	1	2018_jun_usa_02	GS snapshot june 2018	USA	US	USA	Seattle	47.6	-122.33	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186729	ERX4604321	ERR4682872	Illumina NovaSeq 6000
DTU_2018_753_1_MG_LC_CA_450	1	2018_jun_lca_01	GS snapshot june 2018	Saint Lucia	LC	LCA	Castries	13.95	-60.99	jun	18	2018	wastewater	wastewater metagenome	ERS5186730	ERX4604322	ERR4682873	Illumina NovaSeq 6000
DTU_2018_754_1_MG_LC_GR_451	1	2018_jun_lca_02	GS snapshot june 2018	Saint Lucia	LC	LCA	Gros Islet	14.08	-60.95	jun	18	2018	wastewater	wastewater metagenome	ERS5186731	ERX4604323	ERR4682874	Illumina NovaSeq 6000
DTU_2018_755_1_MG_MK_SK_452	1	2018_jun_mkd_01	GS snapshot june 2018	Macedonia	MK	MKD	Skopje	42	21.43	jun	18	2018	wastewater	wastewater metagenome	ERS5186732	ERX4604324	ERR4682875	Illumina NovaSeq 6000
DTU_2018_756_1_MG_MK_SK_453	1	2018_jun_mkd_02	GS snapshot june 2018	Macedonia	MK	MKD	Skopje	42	21.43	jun	18	2018	wastewater	wastewater metagenome	ERS5186733	ERX4604325	ERR4682876	Illumina NovaSeq 6000
DTU_2018_757_1_MG_AU_ME_454	1	2018_jun_aus_01	GS snapshot june 2018	Australia	AU	AUS	Melbourne	-37.81	144.96	jun	18	6/19/2018	wastewater	wastewater metagenome	ERS5186734	ERX4604326	ERR4682877	Illumina NovaSeq 6000
DTU_2018_758_1_MG_AU_DD_455	1	2018_jun_aus_02	GS snapshot june 2018	Australia	AU	AUS	Darwin	-12.46	130.84	jun	18	7/10/2018	wastewater	wastewater metagenome	ERS5186735	ERX4604327	ERR4682878	Illumina NovaSeq 6000
DTU_2018_759_1_MG_AU_MA_456	1	2018_jun_aus_03	GS snapshot june 2018	Australia	AU	AUS	Maningrida	-12.05	134.23	jun	18	7/10/2018	wastewater	wastewater metagenome	ERS5186736	ERX4604328	ERR4682879	Illumina NovaSeq 6000
DTU_2018_761_1_MG_CM_YA_458	1	2018_jun_cmr_01	GS snapshot june 2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186737	ERX4604329	ERR4682880	Illumina NovaSeq 6000
DTU_2018_762_1_MG_PY_SL_459	1	2018_jun_pry_01	GS snapshot june 2018	Paraguay	PY	PRY	San Lorenzo	-25.34	-57.51	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186738	ERX4604330	ERR4682881	Illumina NovaSeq 6000
DTU_2018_763_1_MG_DE_BE_460	1	2018_jun_deu_02	GS snapshot june 2018	Germany	DE	DEU	Berlin	52.52	13.39	jun	18	7/4/2018	wastewater	wastewater metagenome	ERS5186739	ERX4604331	ERR4682882	Illumina NovaSeq 6000
DTU_2018_764_1_MG_US_CH_461	1	2018_jun_usa_03	GS snapshot june 2018	USA	US	USA	Chapel Hill	35.91	-79.06	jun	18	9/12/2018	wastewater	wastewater metagenome	ERS5186740	ERX4604332	ERR4682883	Illumina NovaSeq 6000
DTU_2018_765_1_MG_MG_AN_462	1	2018_jun_mdg_01	GS snapshot june 2018	Madagascar	MG	MDG	Antananarivo	-18.91	47.53	jun	18	6/27/2018	wastewater	wastewater metagenome	ERS5186741	ERX4604333	ERR4682884	Illumina NovaSeq 6000
DTU_2018_766_1_MG_MG_AN_1_463	1	2018_jun_mdg_02	GS snapshot june 2018	Madagascar	MG	MDG	Antananarivo	-18.91	47.53	jun	18	6/28/2018	wastewater	wastewater metagenome	ERS5186742	ERX4604334	ERR4682885	Illumina NovaSeq 6000
DTU_2018_767_1_MG_SG_JU_464	1	2018_jun_sgp_02	GS snapshot june 2018	Singapore	SG	SGP	Jurong	1.26	103.67	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186743	ERX4604335	ERR4682886	Illumina NovaSeq 6000
DTU_2018_772_1_MG_CO_MO_469	1	2018_jun_col_01	GS snapshot june 2018	Colombia	CO	COL	Bogota-Mosquera	4.65	-74.2	jun	18	9/17/2018	wastewater	wastewater metagenome	ERS5186744	ERX4604336	ERR4682887	Illumina NovaSeq 6000
DTU_2018_773_1_MG_MG_AN_2_470	1	2018_jun_mdg_03	GS snapshot june 2018	Madagascar	MG	MDG	Antananarivo	-18.91	47.53	jun	18	9/24/2018	wastewater	wastewater metagenome	ERS5186745	ERX4604337	ERR4682888	Illumina NovaSeq 6000
DTU_2018_774_1_MG_TH_PA_471	1	2018_jun_tha_01	GS snapshot june 2018	Thailand	TH	THA	Pathum Thani	14.1	100.63	jun	18	9/10/2018	wastewater	wastewater metagenome	ERS5186746	ERX4604338	ERR4682889	Illumina NovaSeq 6000
DTU_2018_775_1_MG_PK_KA_472	1	2018_jun_pak_02	GS snapshot june 2018	Pakistan	PK	PAK	Karachi	25.14	67.18	jun	18	6/20/2018	wastewater	wastewater metagenome	ERS5186747	ERX4604339	ERR4682890	Illumina NovaSeq 6000
DTU_2018_776_1_MG_BR_RJ_473	1	2018_jun_bra_02	GS snapshot june 2018	Brazil	BR	BRA	Rio de Janeiro	-22.91	-43.21	jun	18	9/17/2018	wastewater	wastewater metagenome	ERS5186748	ERX4604340	ERR4682891	Illumina NovaSeq 6000
DTU_2018_777_1_MG_BR_BE_474	1	2018_jun_bra_03	GS snapshot june 2018	Brazil	BR	BRA	Rio de Janeiro	-22.91	-43.21	jun	18	2018	wastewater	wastewater metagenome	ERS5186749	ERX4604341	ERR4682892	Illumina NovaSeq 6000
DTU_2018_778_1_MG_US_AT_475	1	2018_jun_usa_04	GS snapshot june 2018	USA	US	USA	Atlanta	33.75	-84.39	jun	18	9/27/2018	wastewater	wastewater metagenome	ERS5186750	ERX4604342	ERR4682893	Illumina NovaSeq 6000
DTU_2018_779_1_MG_US_WA_476	1	2018_jun_usa_05	GS snapshot june 2018	USA	US	USA	Waco	31.55	-97.15	jun	18	6/21/2018	wastewater	wastewater metagenome	ERS5186751	ERX4604343	ERR4682894	Illumina NovaSeq 6000
DTU_2018_780_1_MG_AE_DU_477	1	2018_jun_are_01	GS snapshot june 2018	United Arab Emirates	AE	ARE	Dubai	25.07	55.17	jun	18	6/27/2018	wastewater	wastewater metagenome	ERS5186752	ERX4604344	ERR4682895	Illumina NovaSeq 6000
DTU_2018_781_1_MG_VN_HO_478	1	2018_jun_vnm_01	GS snapshot june 2018	Viet Nam	VN	VNM	Ho Chi Minh	10.78	106.7	jun	18	2018	wastewater	wastewater metagenome	ERS5186753	ERX4604345	ERR4682896	Illumina NovaSeq 6000
DTU_2018_782_1_MG_SN_DA_479	1	2018_jun_sen_01	GS snapshot june 2018	Senegal	SN	SEN	Dakar	14.69	-17.45	jun	18	2018	wastewater	wastewater metagenome	ERS5186754	ERX4604346	ERR4682897	Illumina NovaSeq 6000
