Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_collect_device,samp_mat_process,Sample Name,source_material_id,SRA Study
SRR10002895,WGS,302,1698797414,PRJNA561080,SAMN12606766,Metagenome or environmental,638286439,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741657,Hong Kong,Asia,"Hong Kong:Hong Kong\,Sham Shui Po",not applicable,Illumina HiSeq 2500,Subway and urban air,22.331291 N 114.161786 E,SL310941,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS7,gCSD17-HKG-AS7_17-07-04_Hong Kong:Hong Kong:Sham Shui Po,SRP218814
SRR10002896,WGS,302,1078784770,PRJNA561080,SAMN12606650,Metagenome or environmental,479260418,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741656,USA,North America,"USA:Denver\,USA\,Denver Airport",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335764,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS23,gCSD17-DEN-AS23_17-06-27_USA:Denver:USA:Denver Airport,SRP218814
SRR10002897,WGS,302,1170320668,PRJNA561080,SAMN12606769,Metagenome or environmental,440927335,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741655,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tsing Yi",not applicable,Illumina HiSeq 2500,Subway and urban air,22.359245 N 114.107165 E,SL310944,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS10,gCSD17-HKG-AS10_17-07-04_Hong Kong:Hong Kong:Tsing Yi,SRP218814
SRR10002898,WGS,302,1502419498,PRJNA561080,SAMN12606821,Metagenome or environmental,586365688,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-13,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741654,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tai Wai",not applicable,Illumina HiSeq 2500,Subway and urban air,22.373025 N 114.178509 E,SL310996,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS62,gCSD17-HKG-AS62_17-07-13_Hong Kong:Hong Kong:Tai Wai,SRP218814
SRR10002899,WGS,302,1399564036,PRJNA561080,SAMN12606768,Metagenome or environmental,533439048,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741653,Hong Kong,Asia,"Hong Kong:Hong Kong\,Lai King",not applicable,Illumina HiSeq 2500,Subway and urban air,22.348727 N 114.126144 E,SL310943,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS9,gCSD17-HKG-AS9_17-07-04_Hong Kong:Hong Kong:Lai King,SRP218814
SRR10002900,WGS,302,1557150958,PRJNA561080,SAMN12606562,Metagenome or environmental,606246870,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741652,Norway,Europe,"Norway:Oslo\,Nationaltheateret",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91546 N 10.73209 E,SL311021,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS7,gCSD17-OSL-AS7_17-06-21_Norway:Oslo:Nationaltheateret,SRP218814
SRR10002901,WGS,302,840472946,PRJNA561080,SAMN12606665,Metagenome or environmental,375312529,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741651,USA,North America,"USA:New York City\,68th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.768141 N 73.96387 W,SL342370,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS08,gCSD17-NYC-AS08_17-06-22_USA:New York City:68th St.,SRP218814
SRR10002902,WGS,302,1283719252,PRJNA561080,SAMN12606664,Metagenome or environmental,575776065,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741650,USA,North America,"USA:New York City\,63rd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.626472 N 73.996895 W,SL342369,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS07,gCSD17-NYC-AS07_17-06-22_USA:New York City:63rd St.,SRP218814
SRR10002903,WGS,302,1226349520,PRJNA561080,SAMN12606564,Metagenome or environmental,457721380,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741649,Norway,Europe,"Norway:Oslo\,Ellingsrudaasen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93651 N 10.91664 E,SL311023,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS9,gCSD17-OSL-AS9_17-06-21_Norway:Oslo:Ellingsrudaasen,SRP218814
SRR10002904,WGS,302,1071991582,PRJNA561080,SAMN12606565,Metagenome or environmental,413619486,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6741648,Norway,Europe,"Norway:Oslo\,Lindeberg",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93276 N 10.88167 E,SL311024,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS10,gCSD17-OSL-AS10_17-06-21_Norway:Oslo:Lindeberg,SRP218814
SRR10002905,WGS,302,1287547102,PRJNA561080,SAMN12606661,Metagenome or environmental,579465172,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741647,USA,North America,"USA:New York City\,68th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.768141 N 73.96387 W,SL342366,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS04,gCSD17-NYC-AS04_17-06-21_USA:New York City:68th St.,SRP218814
SRR10002906,WGS,302,1693761866,PRJNA561080,SAMN12606660,Metagenome or environmental,759087449,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741646,USA,North America,"USA:New York City\,57th St",not applicable,Illumina HiSeq 2500,Subway and urban air,40.764664 N 73.980658 W,SL342365,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS03,gCSD17-NYC-AS03_17-06-21_USA:New York City:57th St,SRP218814
SRR10002907,WGS,302,1482824228,PRJNA561080,SAMN12606663,Metagenome or environmental,662636575,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741645,USA,North America,"USA:New York City\,72nd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.775594 N 73.97641 W,SL342368,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS06,gCSD17-NYC-AS06_17-06-22_USA:New York City:72nd St.,SRP218814
SRR10002908,WGS,302,1922252650,PRJNA561080,SAMN12606662,Metagenome or environmental,861803040,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741644,USA,North America,"USA:New York City\,77th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.77362 N 73.959874 W,SL342367,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:50:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS05,gCSD17-NYC-AS05_17-06-21_USA:New York City:77th St.,SRP218814
SRR10002909,WGS,302,1224974514,PRJNA561080,SAMN12606657,Metagenome or environmental,554045954,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-29,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741643,USA,North America,"USA:Denver\,USA\,Denver Airport",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335771,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS30,gCSD17-DEN-AS30_17-06-29_USA:Denver:USA:Denver Airport,SRP218814
SRR10002910,WGS,302,1210558242,PRJNA561080,SAMN12606656,Metagenome or environmental,553251440,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-29,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741642,USA,North America,"USA:Denver\,USA\,Denver Airport",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335770,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:36:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS29,gCSD17-DEN-AS29_17-06-29_USA:Denver:USA:Denver Airport,SRP218814
SRR10002911,WGS,302,2178738834,PRJNA561080,SAMN12606556,Metagenome or environmental,861639959,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6741641,Norway,Europe,"Norway:Oslo\,Vestli",not applicable,Illumina HiSeq 2500,Subway and urban air,59.97204 N 10.92944 E,SL311015,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS1,gCSD17-OSL-AS1_17-06-21_Norway:Oslo:Vestli,SRP218814
SRR10002912,WGS,302,2086878286,PRJNA561080,SAMN12606557,Metagenome or environmental,837186027,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741640,Norway,Europe,"Norway:Oslo\,Romsaas",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9626 N 10.89248 E,SL311016,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS2,gCSD17-OSL-AS2_17-06-21_Norway:Oslo:Romsaas,SRP218814
SRR10002913,WGS,302,1288581150,PRJNA561080,SAMN12606644,Metagenome or environmental,580909546,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741639,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335758,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS17,gCSD17-DEN-AS17_17-06-26_USA:Denver:Union Station,SRP218814
SRR10002914,WGS,302,1920840196,PRJNA561080,SAMN12606775,Metagenome or environmental,746631816,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-05,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741638,Hong Kong,Asia,"Hong Kong:Hong Kong\,Admiralty",not applicable,Illumina HiSeq 2500,Subway and urban air,22.279733 N 114.164584 E,SL310950,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS16,gCSD17-HKG-AS16_17-07-05_Hong Kong:Hong Kong:Admiralty,SRP218814
SRR10002915,WGS,302,1632475194,PRJNA561080,SAMN12606741,Metagenome or environmental,733947527,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741637,Sweden,Europe,"Sweden:Stockholm\,Tekniska hoegskolan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.23283 N 18.02298 E,SL342446,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS14,gCSD17-STO-AS14_17-09-26_Sweden:Stockholm:Tekniska hoegskolan,SRP218814
SRR10002916,WGS,302,1751234882,PRJNA561080,SAMN12606740,Metagenome or environmental,787154230,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741636,Sweden,Europe,"Sweden:Stockholm\,T-centralen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.21546 N 18.03144 E,SL342445,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS13,gCSD17-STO-AS13_17-09-26_Sweden:Stockholm:T-centralen,SRP218814
SRR10002917,WGS,302,1532352530,PRJNA561080,SAMN12606743,Metagenome or environmental,688521033,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741635,Sweden,Europe,"Sweden:Stockholm\,Danderyd",not applicable,Illumina HiSeq 2500,Subway and urban air,59.21546 N 18.03144 E,SL342448,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS16,gCSD17-STO-AS16_17-09-27_Sweden:Stockholm:Danderyd,SRP218814
SRR10002918,WGS,302,1385843572,PRJNA561080,SAMN12606742,Metagenome or environmental,621391204,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741634,Sweden,Europe,"Sweden:Stockholm\,Universitetet",not applicable,Illumina HiSeq 2500,Subway and urban air,59.23283 N 18.02298 E,SL342447,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS15,gCSD17-STO-AS15_17-09-27_Sweden:Stockholm:Universitetet,SRP218814
SRR10002919,WGS,302,1478284564,PRJNA561080,SAMN12606737,Metagenome or environmental,662165309,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741633,Sweden,Europe,"Sweden:Stockholm\,Skanstull",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19104 N 18.04194 E,SL342442,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS10,gCSD17-STO-AS10_17-09-26_Sweden:Stockholm:Skanstull,SRP218814
SRR10002920,WGS,302,1357286754,PRJNA561080,SAMN12606736,Metagenome or environmental,604191784,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741632,Sweden,Europe,"Sweden:Stockholm\,Fridhemsplan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.18515 N 18.04241 E,SL342441,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS9,gCSD17-STO-AS9_17-09-26_Sweden:Stockholm:Fridhemsplan,SRP218814
SRR10002921,WGS,302,1847994172,PRJNA561080,SAMN12606739,Metagenome or environmental,813189789,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741631,Sweden,Europe,"Sweden:Stockholm\,Slussen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.20448 N 18.04165 E,SL342444,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:39:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS12,gCSD17-STO-AS12_17-09-26_Sweden:Stockholm:Slussen,SRP218814
SRR10002922,WGS,302,1911006170,PRJNA561080,SAMN12606738,Metagenome or environmental,857439859,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741630,Sweden,Europe,"Sweden:Stockholm\,Medborgarplatsen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19513 N 18.03327 E,SL342443,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS11,gCSD17-STO-AS11_17-09-26_Sweden:Stockholm:Medborgarplatsen,SRP218814
SRR10002923,WGS,302,1449236392,PRJNA561080,SAMN12606824,Metagenome or environmental,563832210,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-13,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741629,Hong Kong,Asia,"Hong Kong:Hong Kong\,Shek Kip Mei",not applicable,Illumina HiSeq 2500,Subway and urban air,22.331996 N 114.168759 E,SL310999,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS65,gCSD17-HKG-AS65_17-07-13_Hong Kong:Hong Kong:Shek Kip Mei,SRP218814
SRR10002924,WGS,302,1562476426,PRJNA561080,SAMN12606825,Metagenome or environmental,597406040,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-13,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741628,Hong Kong,Asia,"Hong Kong:Hong Kong\,Prince Edward",not applicable,Illumina HiSeq 2500,Subway and urban air,22.325069 N 114.168319 E,SL311000,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS66,gCSD17-HKG-AS66_17-07-13_Hong Kong:Hong Kong:Prince Edward,SRP218814
SRR10002925,WGS,302,2044379034,PRJNA561080,SAMN12606772,Metagenome or environmental,799793217,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-05,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741627,Hong Kong,Asia,"Hong Kong:Hong Kong\,North Point",not applicable,Illumina HiSeq 2500,Subway and urban air,22.291449 N 114.200449 E,SL310947,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS13,gCSD17-HKG-AS13_17-07-05_Hong Kong:Hong Kong:North Point,SRP218814
SRR10002926,WGS,302,928285184,PRJNA561080,SAMN12606745,Metagenome or environmental,422312906,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741626,Sweden,Europe,"Sweden:Stockholm\,Universitetet",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19513 N 18.03327 E,SL342450,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS18,gCSD17-STO-AS18_17-09-27_Sweden:Stockholm:Universitetet,SRP218814
SRR10002927,WGS,302,1809816842,PRJNA561080,SAMN12606744,Metagenome or environmental,811364506,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6741625,Sweden,Europe,"Sweden:Stockholm\,Danderyd",not applicable,Illumina HiSeq 2500,Subway and urban air,59.20448 N 18.04165 E,SL342449,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS17,gCSD17-STO-AS17_17-09-27_Sweden:Stockholm:Danderyd,SRP218814
SRR10002928,WGS,302,1497354052,PRJNA561080,SAMN12606643,Metagenome or environmental,659920288,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741624,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335757,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS16,gCSD17-DEN-AS16_17-06-26_USA:Denver:Union Station,SRP218814
SRR10002929,WGS,302,1809267504,PRJNA561080,SAMN12606823,Metagenome or environmental,700729363,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-13,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741623,Hong Kong,Asia,"Hong Kong:Hong Kong\,Sha Tin Wai",not applicable,Illumina HiSeq 2500,Subway and urban air,22.376943 N 114.194785 E,SL310998,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS64,gCSD17-HKG-AS64_17-07-13_Hong Kong:Hong Kong:Sha Tin Wai,SRP218814
SRR10002930,WGS,302,1334308178,PRJNA561080,SAMN12606642,Metagenome or environmental,593944796,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741622,USA,North America,"USA:Denver\,Blake & 38th",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7721355 N 104.9717774 W,SL335756,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:48:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS15,gCSD17-DEN-AS15_17-06-27_USA:Denver:Blake & 38th,SRP218814
SRR10002931,WGS,302,1132464968,PRJNA561080,SAMN12606608,Metagenome or environmental,522566029,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741621,Norway,Europe,"Norway:Oslo\,Jernbanetorget",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91226 N 10.75027 E,SL335712,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:36:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS53,gCSD17-OSL-AS53_17-06-27_Norway:Oslo:Jernbanetorget,SRP218814
